user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
x50076632,x1097571830171426816,18/02/19 19:01,atscommunity,Effects of influenza vaccination in the US during the 2017â€“2018 #influenza season: https://t.co/xhEWwB1ArY? #vaccineswork,Hootsuite Inc.,121,,,,FALSE,FALSE,2,2,influenza vaccineswork,,academic.oup.com/cid/advance-arâ€_,https://t.co/xhEWwB1ArY,https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciz075/5305915,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/atscommunity/status/1097571830171426816,American Thoracic,"New York, NY",We Help the World Breathe,http://t.co/TGjtcCukFr,FALSE,21575,812,391,15337,20435,23/06/09 19:37,TRUE,http://t.co/TGjtcCukFr,http://www.thoracic.org,en,https://pbs.twimg.com/profile_banners/50076632/1547568379,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1017039861474365440/zmSLP8Md_normal.jpg
x50076632,x1098659035774156803,21/02/19 19:01,atscommunity,Effect of early oseltamivir treatment on mortality in critically ill patients with different types of #influenza: a multi-season cohort study: https://t.co/WyeJlWmssW,Hootsuite Inc.,166,,,,FALSE,FALSE,10,8,influenza,,academic.oup.com/cid/advance-arâ€_,https://t.co/WyeJlWmssW,https://academic.oup.com/cid/advance-article-abstract/doi/10.1093/cid/ciz101/5308530,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/atscommunity/status/1098659035774156803,American Thoracic,"New York, NY",We Help the World Breathe,http://t.co/TGjtcCukFr,FALSE,21575,812,391,15337,20435,23/06/09 19:37,TRUE,http://t.co/TGjtcCukFr,http://www.thoracic.org,en,https://pbs.twimg.com/profile_banners/50076632/1547568379,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1017039861474365440/zmSLP8Md_normal.jpg
x50076632,x1096484770874314752,15/02/19 19:01,atscommunity,Impact of #influenza on hospitalization rates in children with a range of chronic lung diseases: https://t.co/e10zCidk2b,Hootsuite Inc.,120,,,,FALSE,FALSE,1,1,influenza,,onlinelibrary.wiley.com/doi/10.1111/irâ€_,https://t.co/e10zCidk2b,https://onlinelibrary.wiley.com/doi/10.1111/irv.12633,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/atscommunity/status/1096484770874314752,American Thoracic,"New York, NY",We Help the World Breathe,http://t.co/TGjtcCukFr,FALSE,21575,812,391,15337,20435,23/06/09 19:37,TRUE,http://t.co/TGjtcCukFr,http://www.thoracic.org,en,https://pbs.twimg.com/profile_banners/50076632/1547568379,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1017039861474365440/zmSLP8Md_normal.jpg
x50076632,x1096393885667020800,15/02/19 13:00,atscommunity,Effect of early oseltamivir treatment on mortality in critically ill patients with different types of #influenza: a multi-season cohort study: https://t.co/WyeJlWmssW,Hootsuite Inc.,166,,,,FALSE,FALSE,6,5,influenza,,academic.oup.com/cid/advance-arâ€_,https://t.co/WyeJlWmssW,https://academic.oup.com/cid/advance-article-abstract/doi/10.1093/cid/ciz101/5308530,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/atscommunity/status/1096393885667020800,American Thoracic,"New York, NY",We Help the World Breathe,http://t.co/TGjtcCukFr,FALSE,21575,812,391,15337,20435,23/06/09 19:37,TRUE,http://t.co/TGjtcCukFr,http://www.thoracic.org,en,https://pbs.twimg.com/profile_banners/50076632/1547568379,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1017039861474365440/zmSLP8Md_normal.jpg
x372491544,x1096121911569010694,14/02/19 19:00,TuSNHD,"Desde octubre hemos reportado mÃ¡s de 420 hospitalizaciones por casos de #influenza, la mayorÃ_a en personas mayores de 50 aÃ±os. La influenza puede continuar hasta la primavera. TodavÃ_a estÃ¡ a tiempo de #vacunarse. #FightFlu #FluSeason https://t.co/i5o7wR2SsF",Buffer,233,,,,FALSE,FALSE,0,0,influenza vacunarse FightFlu FluSeason,,,,,http://pbs.twimg.com/media/DzY1EUOX0AA9d0q.jpg,https://t.co/i5o7wR2SsF,https://twitter.com/TuSNHD/status/1096121911569010694/photo/1,photo,http://pbs.twimg.com/media/DzY1EUOX0AA9d0q.jpg,https://t.co/i5o7wR2SsF,https://twitter.com/TuSNHD/status/1096121911569010694/photo/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/TuSNHD/status/1096121911569010694,TuSNHD,"Las Vegas, Nevada","Para proteger y  promover la salud, el medio ambiente y el bienestar de los residentes y visitantes del Sur de Nevada",http://t.co/Beyh6PjJP9,FALSE,252,242,16,10938,20,12/09/11 21:37,FALSE,http://t.co/Beyh6PjJP9,http://www.southernnevadahealthdistrict.org,en,https://pbs.twimg.com/profile_banners/372491544/1357319662,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/1540266683/SNHD-Espanol-Twitter_normal.jpg
x372491544,x1098658703153213440,21/02/19 19:00,TuSNHD,Las personas con enfermedades del corazÃ_n pueden tener complicaciones con la influenza. De acuerdo con CDC la mitad de los adultos hospitalizados durante la temporada de #influenza 2017-2018 tenÃ_a una enfermedad cardÃ_aca. https://t.co/1dsxk3m8aS #FightFlu #AmericanHeartMonth https://t.co/66euabBgiW,Buffer,275,,,,FALSE,FALSE,0,0,influenza FightFlu AmericanHeartMonth,,j.mp/2tvqXRf,https://t.co/1dsxk3m8aS,http://j.mp/2tvqXRf,http://pbs.twimg.com/media/Dz84RIGWkAEqmxS.jpg,https://t.co/66euabBgiW,https://twitter.com/TuSNHD/status/1098658703153213440/photo/1,photo,http://pbs.twimg.com/media/Dz84RIGWkAEqmxS.jpg,https://t.co/66euabBgiW,https://twitter.com/TuSNHD/status/1098658703153213440/photo/1,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/TuSNHD/status/1098658703153213440,TuSNHD,"Las Vegas, Nevada","Para proteger y  promover la salud, el medio ambiente y el bienestar de los residentes y visitantes del Sur de Nevada",http://t.co/Beyh6PjJP9,FALSE,252,242,16,10938,20,12/09/11 21:37,FALSE,http://t.co/Beyh6PjJP9,http://www.southernnevadahealthdistrict.org,en,https://pbs.twimg.com/profile_banners/372491544/1357319662,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/1540266683/SNHD-Espanol-Twitter_normal.jpg
x318070670,x1098654512028545025,21/02/19 18:43,Avrajam_elninio,"TodavÃ_a puedes contagiarte de #influenza, Â¡#vacÃºnate por ti y tu familia! https://t.co/GbiEDyL0Nt https://t.co/Ba7QBxqU72",Twitter for Android,139,,,,FALSE,TRUE,0,7,influenza vacÃºnate,,bit.ly/2zQuJZH,https://t.co/GbiEDyL0Nt,https://bit.ly/2zQuJZH,http://pbs.twimg.com/media/DzubPNfWoAEl1wV.jpg,https://t.co/Ba7QBxqU72,https://twitter.com/censia_salud/status/1098620866521313280/photo/1,photo,http://pbs.twimg.com/media/DzubPNfWoAEl1wV.jpg,https://t.co/Ba7QBxqU72,https://twitter.com/censia_salud/status/1098620866521313280/photo/1,,x574747417,censia_salud,es,,,,,,,,,,,,,,,,x1098620866521313280,"TodavÃ_a puedes contagiarte de #influenza, Â¡#vacÃºnate por ti y tu familia! https://t.co/GbiEDyL0Nt https://t.co/Ba7QBxqU72",21/02/19 16:30,TweetDeck,7,7,x574747417,censia_salud,CeNSIA,13347,397,14866,Ciudad de MÃ©xico,Centro Nacional para la Salud de la Infancia y la Adolescencia de la SecretarÃ_a de Salud.,TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Avrajam_elninio/status/1098654512028545025,_^â€¢.â€¢^_ á´€ÔçÊ€â€_á´¬á´_á´¿â€_AGRâ€_,Â¡MÄ•jico Lindo Æ´â€_ Querido! _Ÿ‡__Ÿ‡_,âƒ°âƒ° el Presidente George Albert Smith entrega al General Manuel Ä‚vila Camacho un ejemplar en espaÅ‹Ä±ol del Libro Ôƒ MormÅèn al visitarlo en MÄ•xico en mayo Ôƒ 1946 âƒ°âƒ°,https://t.co/DeNsO7UhM9,FALSE,86,43,14,36979,7307,15/06/11 22:40,FALSE,https://t.co/DeNsO7UhM9,http://mormon.org.mx,es,https://pbs.twimg.com/profile_banners/318070670/1498602585,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/911536112480473089/1Gif0XDE_normal.jpg
x43600441,x1098650441787813889,21/02/19 18:27,KellyCawcuttMD,Great to be involved in this article on how to prevent #influenza &amp; other viral illnesses. #vaccinate #infectionprevention https://t.co/GjuhioyFnG,Twitter for iPhone,126,,,,TRUE,FALSE,1,0,influenza vaccinate infectionprevention,,twitter.com/preventionmag/â€_,https://t.co/GjuhioyFnG,https://twitter.com/preventionmag/status/1098376718241411072,,,,,,,,,,,en,x1098376718241411072,15 Simple Habits Doctors Swear by to Avoid Colds and the Flu https://t.co/jBACQk9zQ8,21/02/19 0:19,SocialFlow,19,13,x25092348,PreventionMag,Prevention Magazine,455804,1578,56428,"New York, NY","Love your whole life! Expert tips on weight loss, fitness, health, nutrition, recipes, and beauty from Prevention magazine. Page terms: http://t.co/ycbrcna8sO",TRUE,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/a84b808ce3f11719.json,Omaha,"Omaha, NE",city,United States,US,NA NA,NA NA,-96.234587 -95.872275 -95.872275 -96.234587 41.175884 41.175884 41.375558 41.375558,https://twitter.com/KellyCawcuttMD/status/1098650441787813889,Kelly Cawcutt MD MS,"ÃœT: 44.921604,-93.232332",ID|Crit Care MD. @unmc_ID Passionate about #leadership #facultydevelopment #infectionprevention #womeninmedicine. Wife|Mom|Writer|Blogger|Speaker,https://t.co/j5yF4ceZ1J,FALSE,4375,4513,35,6019,8044,30/05/09 21:48,FALSE,https://t.co/j5yF4ceZ1J,http://www.paragonfire.com,en,https://pbs.twimg.com/profile_banners/43600441/1542377446,http://abs.twimg.com/images/themes/theme12/bg.gif,http://pbs.twimg.com/profile_images/1063770948627832833/UtgqWWFC_normal.jpg
x43600441,x1098593672038363137,21/02/19 14:41,KellyCawcuttMD,"Always love seeing our @UNMC_ID faculty quoted! Thank you @PreventionMag for sharing quotes on #influenza prevention, including one by @KellyCawcuttMD _Ÿ™Œ_Ÿè» #vaccinate #infectionprevention https://t.co/Nmd0gQaPFm",Twitter for iPhone,140,,,,FALSE,TRUE,0,3,influenza,,,,,,,,,,,,,x912344470007541767 x912344470007541767 x25092348,UNMC_ID UNMC_ID PreventionMag,en,,,,,,,,,,,,,,,,x1098593528031137793,"Always love seeing our @UNMC_ID faculty quoted! Thank you @PreventionMag for sharing quotes on #influenza prevention, including one by @KellyCawcuttMD _Ÿ™Œ_Ÿè» #vaccinate #infectionprevention https://t.co/Nmd0gQaPFm",21/02/19 14:41,Twitter for iPhone,5,3,x912344470007541767,UNMC_ID,UNMC ID,1139,1139,2107,"Omaha, NE",Official Twitter account of the @UNMC Division of Infectious Diseases. Blog: https://t.co/OKzw6nVSAq,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/KellyCawcuttMD/status/1098593672038363137,Kelly Cawcutt MD MS,"ÃœT: 44.921604,-93.232332",ID|Crit Care MD. @unmc_ID Passionate about #leadership #facultydevelopment #infectionprevention #womeninmedicine. Wife|Mom|Writer|Blogger|Speaker,https://t.co/j5yF4ceZ1J,FALSE,4375,4513,35,6019,8044,30/05/09 21:48,FALSE,https://t.co/j5yF4ceZ1J,http://www.paragonfire.com,en,https://pbs.twimg.com/profile_banners/43600441/1542377446,http://abs.twimg.com/images/themes/theme12/bg.gif,http://pbs.twimg.com/profile_images/1063770948627832833/UtgqWWFC_normal.jpg
x3060539594,x1098643523321106432,21/02/19 18:00,StephTweetChat,"Killer immune cells that can fight all strains of #influenza virus provide the potential for a universal, one-shot flu vaccine.#PublicHealth #Biotech #HealthTech #PopulationHealth #Health #Medicine #Epidemic #Flu #Innovation https://t.co/UUqmHI1cZM",LinkedIn,250,,,,FALSE,FALSE,1,0,influenza PublicHealth Biotech HealthTech PopulationHealth Health Medicine Epidemic Flu Innovation,,lnkd.in/eKNU5iu,https://t.co/UUqmHI1cZM,https://lnkd.in/eKNU5iu,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/StephTweetChat/status/1098643523321106432,Steph S. â™»ï¸è,"St Louis, MO","Marketing Manager | @Accenture Health & Public Service | Photography, Emergency Preparedness/Response Volunteer | Opinions my own. | #Innovation #Disruption",https://t.co/cpdzgdndIU,FALSE,6513,6304,98,5272,2037,03/03/15 22:30,FALSE,https://t.co/cpdzgdndIU,https://goo.gl/oUiQGi,en,https://pbs.twimg.com/profile_banners/3060539594/1503607420,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/859198421420433409/Yu9b_2os_normal.jpg
x2707427939,x1098641559745163270,21/02/19 17:52,Tolga_Bzkrt,Why does #influenza vaccination elicit poor efficacy in elderly individuals? New work reveals that elderly adults have reduced accumulation of de novo immunoglobulin gene somatic mutations &amp; are unable to adapt #antibody responses upon #flu #vaccination https://t.co/kr8dRS4kO8 https://t.co/2pOcwbIP9L,Twitter for iPhone,140,,,,FALSE,TRUE,0,65,influenza,,,,,,,,,,,,,x2893477011,cellhostmicrobe,en,,,,,,,,,,,,,,,,x1098277684847828995,Why does #influenza vaccination elicit poor efficacy in elderly individuals? New work reveals that elderly adults have reduced accumulation of de novo immunoglobulin gene somatic mutations &amp; are unable to adapt #antibody responses upon #flu #vaccination https://t.co/kr8dRS4kO8 https://t.co/2pOcwbIP9L,20/02/19 17:46,Twitter Web Client,103,65,x2893477011,cellhostmicrobe,Cell Host & Microbe,9311,262,2155,"Cambridge, MA","The scientific editors of Cell Host & Microbe, a Cell Press journal, bring you the latest information and insights from the forefront of host-microbe research.",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Tolga_Bzkrt/status/1098641559745163270,Tolga Bozkurt,London,"Scientist @ Imperial College London, working on plant immunity.",http://t.co/dew6m4nrWf,FALSE,1440,870,22,1283,2006,13/07/14 15:57,FALSE,http://t.co/dew6m4nrWf,http://www.imperial.ac.uk/AP/faces/pages/read/Home.jsp?person=o.bozkurt&_adf.ctrl-state=121cfx1hi4_3,en,https://pbs.twimg.com/profile_banners/2707427939/1476707142,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/495586795371765760/DnQI719e_normal.jpeg
x596016278,x1098638086387482624,21/02/19 17:38,HospitalJuarezM,"TodavÃ_a puedes contagiarte de #influenza, Â¡#vacÃºnate por ti y tu familia! https://t.co/GbiEDyL0Nt https://t.co/Ba7QBxqU72",Twitter for Android,139,,,,FALSE,TRUE,0,7,influenza vacÃºnate,,bit.ly/2zQuJZH,https://t.co/GbiEDyL0Nt,https://bit.ly/2zQuJZH,http://pbs.twimg.com/media/DzubPNfWoAEl1wV.jpg,https://t.co/Ba7QBxqU72,https://twitter.com/censia_salud/status/1098620866521313280/photo/1,photo,http://pbs.twimg.com/media/DzubPNfWoAEl1wV.jpg,https://t.co/Ba7QBxqU72,https://twitter.com/censia_salud/status/1098620866521313280/photo/1,,x574747417,censia_salud,es,,,,,,,,,,,,,,,,x1098620866521313280,"TodavÃ_a puedes contagiarte de #influenza, Â¡#vacÃºnate por ti y tu familia! https://t.co/GbiEDyL0Nt https://t.co/Ba7QBxqU72",21/02/19 16:30,TweetDeck,7,7,x574747417,censia_salud,CeNSIA,13347,397,14866,Ciudad de MÃ©xico,Centro Nacional para la Salud de la Infancia y la Adolescencia de la SecretarÃ_a de Salud.,TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/HospitalJuarezM/status/1098638086387482624,Hospital JuÃ¡rez Mx,Secretaria de salud,"Ofrecer asistencia mÃ©dico quirÃºrgica con calidad, seguridad, Ã©tica y humanismo; formar recursos humanos de excelencia y generar investigaciÃ_n.",https://t.co/TG8pw1AG8a,FALSE,14798,505,74,9345,1881,01/06/12 1:53,TRUE,https://t.co/TG8pw1AG8a,http://www.hospitaljuarez.salud.gob.mx,es,https://pbs.twimg.com/profile_banners/596016278/1549915302,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/949664588190003205/gyuGZ7F7_normal.jpg
x2261795870,x1098636477905453058,21/02/19 17:32,SeviilSev,"Got the flu twice this year _Ÿ˜_#influenza is really stepping up its game _Ÿ˜¯Wish I got the flu shot so I could have avoided one of them at least_Ÿ˜¥_Ÿ˜¥",Twitter for iPhone,143,,,,FALSE,FALSE,1,0,influenza,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/SeviilSev/status/1098636477905453058,Sevil,"Toronto, Ontario",Don't give up.,,FALSE,172,162,1,2706,4240,25/12/13 19:01,FALSE,,,en,https://pbs.twimg.com/profile_banners/2261795870/1542298736,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1063103919382020096/oLN5UviU_normal.jpg
x360841799,x1098636197071482880,21/02/19 17:30,AHS_YYCZone,"Ever wonder about the difference between #Influenza, the #CommonCold and #StomachFlu? Check out this chart and see the difference at #MyHealthAB: https://t.co/Lmke5cSTiL https://t.co/NA43RgltdI",Twitter Web Client,140,,,,FALSE,TRUE,0,2,Influenza CommonCold StomachFlu,,,,,,,,,,,,,x279097431,AHS_media,en,,,,,,,,,,,,,,,,x1098598802423009280,"Ever wonder about the difference between #Influenza, the #CommonCold and #StomachFlu? Check out this chart and see the difference at #MyHealthAB: https://t.co/Lmke5cSTiL https://t.co/NA43RgltdI",21/02/19 15:02,Hootsuite Inc.,1,2,x279097431,AHS_media,Alberta Health Services,16756,554,8144,Alberta,"Official Twitter account of Alberta Health Services. For emergencies, dial 911.For non-urgent medical information or advice, please call Health Link at 811.",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/AHS_YYCZone/status/1098636197071482880,AHS_CalgaryZone,#yyc and area,"Alberta Health Services news and information for residents of Calgary and surrounding areas, including updates on AHS programs, resources and services.",http://t.co/GxwJlIE3GO,FALSE,4194,360,99,11004,1090,23/08/11 21:08,FALSE,http://t.co/GxwJlIE3GO,http://albertahealthservices.ca,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/885602442527752192/kO-307QW_normal.jpg
x802236979685523456,x1098636036899590144,21/02/19 17:30,RNA_unfolder,Why does #influenza vaccination elicit poor efficacy in elderly individuals? New work reveals that elderly adults have reduced accumulation of de novo immunoglobulin gene somatic mutations &amp; are unable to adapt #antibody responses upon #flu #vaccination https://t.co/kr8dRS4kO8 https://t.co/2pOcwbIP9L,Twitter Web Client,140,,,,FALSE,TRUE,0,65,influenza,,,,,,,,,,,,,x2893477011,cellhostmicrobe,en,,,,,,,,,,,,,,,,x1098277684847828995,Why does #influenza vaccination elicit poor efficacy in elderly individuals? New work reveals that elderly adults have reduced accumulation of de novo immunoglobulin gene somatic mutations &amp; are unable to adapt #antibody responses upon #flu #vaccination https://t.co/kr8dRS4kO8 https://t.co/2pOcwbIP9L,20/02/19 17:46,Twitter Web Client,103,65,x2893477011,cellhostmicrobe,Cell Host & Microbe,9311,262,2155,"Cambridge, MA","The scientific editors of Cell Host & Microbe, a Cell Press journal, bring you the latest information and insights from the forefront of host-microbe research.",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/RNA_unfolder/status/1098636036899590144,Maxence Lejars,"Paris, France",Microbiologist apprentice trying to catch regulatory RNA and their targets,https://t.co/R9sqUJZbzW,FALSE,21,84,0,45,29,25/11/16 19:46,FALSE,https://t.co/R9sqUJZbzW,http://www.ibpc.fr/UMR8261/Equipes/Thematique%20EH/ThematiqueEH.html,fr,https://pbs.twimg.com/profile_banners/802236979685523456/1550570070,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1097788084199006209/4g4WiYsX_normal.png
x338621124,x1098634589642227712,21/02/19 17:24,AHS_SouthZone,"Ever wonder about the difference between #Influenza, the #CommonCold and #StomachFlu? Check out this chart and see the difference at #MyHealthAB: https://t.co/Lmke5cSTiL https://t.co/NA43RgltdI",Twitter Web Client,140,,,,FALSE,TRUE,0,2,Influenza CommonCold StomachFlu,,,,,,,,,,,,,x279097431,AHS_media,en,,,,,,,,,,,,,,,,x1098598802423009280,"Ever wonder about the difference between #Influenza, the #CommonCold and #StomachFlu? Check out this chart and see the difference at #MyHealthAB: https://t.co/Lmke5cSTiL https://t.co/NA43RgltdI",21/02/19 15:02,Hootsuite Inc.,1,2,x279097431,AHS_media,Alberta Health Services,16756,554,8144,Alberta,"Official Twitter account of Alberta Health Services. For emergencies, dial 911.For non-urgent medical information or advice, please call Health Link at 811.",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/AHS_SouthZone/status/1098634589642227712,AHS South Zone,Southern Alberta,"Alberta Health Services information for residents of Southern Alberta, including updates on local AHS resources, programs and services.",http://t.co/YMPDZmuK6Y,FALSE,4186,1949,90,6605,1051,19/07/11 21:07,FALSE,http://t.co/YMPDZmuK6Y,http://www.albertahealthservices.ca,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/885602591429623808/2sy1BAIb_normal.jpg
x146096934,x1098633853973995520,21/02/19 17:21,linogm,"Excelentes consejos para la #enfermedades infectocontagiosas, especialmente para la #influenza #prevenciÃ_n #infecciÃ_n https://t.co/nFdjvjAyJa",Twitter for iPhone,117,,,,TRUE,FALSE,0,0,enfermedades influenza prevenciÃ_n infecciÃ_n,,twitter.com/webmd/status/1â€_,https://t.co/nFdjvjAyJa,https://twitter.com/webmd/status/1098628553774632960,,,,,,,,,,,es,x1098628553774632960,"If someone in your family has the flu, these steps can keep everyone else from getting sick. https://t.co/1VtQxIGMsh",21/02/19 17:00,Sprinklr Publisher,250,192,x25928253,WebMD,WebMD,3066209,405,40192,USA,WebMD and our medical team bring you the most trust-worthy and timely health news and information.,TRUE,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/linogm/status/1098633853973995520,Lino Guevara,Monterrey,"OtorrinolaringÃ_logo, aficionado a la astronomÃ_a, la mÃºsica y la historia.",,FALSE,130,102,3,2287,930,20/05/10 15:52,FALSE,,,en,https://pbs.twimg.com/profile_banners/146096934/1520389700,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/971210908281184256/7guW9F3d_normal.jpg
x35465163,x1098629426076622848,21/02/19 17:04,ppenttin,Why does #influenza vaccination elicit poor efficacy in elderly individuals? New work reveals that elderly adults have reduced accumulation of de novo immunoglobulin gene somatic mutations &amp; are unable to adapt #antibody responses upon #flu #vaccination https://t.co/kr8dRS4kO8 https://t.co/2pOcwbIP9L,Twitter for iPad,140,,,,FALSE,TRUE,0,65,influenza,,,,,,,,,,,,,x2893477011,cellhostmicrobe,en,,,,,,,,,,,,,,,,x1098277684847828995,Why does #influenza vaccination elicit poor efficacy in elderly individuals? New work reveals that elderly adults have reduced accumulation of de novo immunoglobulin gene somatic mutations &amp; are unable to adapt #antibody responses upon #flu #vaccination https://t.co/kr8dRS4kO8 https://t.co/2pOcwbIP9L,20/02/19 17:46,Twitter Web Client,103,65,x2893477011,cellhostmicrobe,Cell Host & Microbe,9311,262,2155,"Cambridge, MA","The scientific editors of Cell Host & Microbe, a Cell Press journal, bring you the latest information and insights from the forefront of host-microbe research.",FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/ppenttin/status/1098629426076622848,Pasi Penttinen,Scandinavia,"Influenza. Outbreaks n Pandemics. Epidemic Intelligence. Public health. Europe. Finland. Papua, Indonesia. Bangladesh. Family. ECDC. I would rather be outdoors.",,FALSE,810,1697,50,5023,1033,26/04/09 13:35,FALSE,,,en,https://pbs.twimg.com/profile_banners/35465163/1533654992,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/954267800297754624/huYT4S_F_normal.jpg
x1013163826026549249,x1098628986538729473,21/02/19 17:02,ThePedsNinja,Flu virus lives on our clothes for less time than on a hard surface. So make sure to cover your coughs and sneezes! #Flufacts #parenting #influenza #SoMeDocs https://t.co/FLXx4Ga9oN,SmarterQueue,140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,x1013163826026549249,ThePedsNinja,en,,,,,,,,,,,,,,,,x1074711154587549697,Flu virus lives on our clothes for less time than on a hard surface. So make sure to cover your coughs and sneezes! #Flufacts #parenting #influenza #SoMeDocs https://t.co/FLXx4Ga9oN,17/12/18 17:01,SmarterQueue,0,2,x1013163826026549249,ThePedsNinja,Dr. Jenny Seawell,58,28,541,"Tennessee, USA",,FALSE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/ThePedsNinja/status/1098628986538729473,Dr. Jenny Seawell,"Tennessee, USA",,https://t.co/JrhDzWQmG1,FALSE,58,28,0,541,11,30/06/18 20:54,FALSE,https://t.co/JrhDzWQmG1,http://www.thepediatricninja.com,en,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1014636925523595264/qdoBpqqz_normal.jpg
