"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1636520550","x1101607493883645953",2019-03-01 22:17:48,"DrJohnTorres","Pigs and #flu. Went to a county fair to see what the connection between the two is. I'll talk about it on @todayshow Saturday morning with @sheinelle_o and @peteralexandertv https://t.co/orj95ERMuw","Twitter Web Client",173,,,,FALSE,FALSE,8,0,"flu",,,,,"http://pbs.twimg.com/media/D0myIcQX0AA8X4F.png","https://t.co/orj95ERMuw","https://twitter.com/DrJohnTorres/status/1101607493883645953/photo/1","photo","http://pbs.twimg.com/media/D0myIcQX0AA8X4F.png","https://t.co/orj95ERMuw","https://twitter.com/DrJohnTorres/status/1101607493883645953/photo/1",,"x7744592","TODAYshow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DrJohnTorres/status/1101607493883645953","John Torres","NYC","Medical Correspondent for @NBCNews, and an actively practicing Emergency Med doctor.  Former AF Pilot, physician; current husband, father!","https://t.co/dnC0vDa6yj",FALSE,2289,257,82,962,119,2013-07-31 22:32:42,TRUE,"https://t.co/dnC0vDa6yj","http://NBCNews.com/health","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000222006932/69cfbea4ccebe0f04e769f4b0a25c1bd_normal.jpeg"
"x54641489","x1101605280922644489",2019-03-01 22:09:00,"MountSinaiNYC","Stomach cramps, nausea, vomiting, dharma, fatigue. These are symptoms of both the #Flu and food poisoning. So how can you identify the two? Dr. Aaron E. Glatte explains via @MensHealthMag: https://t.co/eY1sDp5kRs","Sprout Social",212,,,,FALSE,FALSE,0,0,"Flu",,"bit.ly/2EvVFQJ","https://t.co/eY1sDp5kRs","https://bit.ly/2EvVFQJ",,,,,,,,,"x25093616","MensHealthMag","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MountSinaiNYC/status/1101605280922644489","Mount Sinai Health System","New York, NY","Integrated health care system providing exceptional medical care to our local and global communities. #ForYouForLife","https://t.co/pTOFYj86Ur",FALSE,71796,6678,1100,31857,4591,2009-07-07 18:58:14,TRUE,"https://t.co/pTOFYj86Ur","http://www.mountsinai.org","en","https://pbs.twimg.com/profile_banners/54641489/1540583654","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1009889584455520256/qU-7epsE_normal.jpg"
"x34330539","x1098684407081254912",2019-02-21 20:42:29,"janitor_mag","The #flu is increasingly spreading across the continental United States. To better assist your efforts, here is a reminder of the difference between #cleaning, #disinfecting and #sanitizing.

https://t.co/XJkfFS2ndl https://t.co/aBfiFIMLXo","Twitter Web Client",215,,,,FALSE,FALSE,1,1,"flu cleaning disinfecting sanitizing",,"cleanlink.com/news/article/C…","https://t.co/XJkfFS2ndl","https://www.cleanlink.com/news/article/Cleaning-Emphasized-As-Flu-Activity-Ramps-Up--23550","http://pbs.twimg.com/media/Dz9PokiWoAA9T6s.jpg","https://t.co/aBfiFIMLXo","https://twitter.com/janitor_mag/status/1098684407081254912/photo/1","photo","http://pbs.twimg.com/media/Dz9PokiWoAA9T6s.jpg","https://t.co/aBfiFIMLXo","https://twitter.com/janitor_mag/status/1098684407081254912/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/janitor_mag/status/1098684407081254912","Contracting Profits","Milwaukee, WI","Contracting Profits, the leading resource for building service contractors, commercial cleaning and janitorial companies, and cleaning industry professionals","http://t.co/SMxi78V0qs",FALSE,3395,725,67,4935,333,2009-04-22 17:11:42,FALSE,"http://t.co/SMxi78V0qs","http://www.cleanlink.com/cp/","en","https://pbs.twimg.com/profile_banners/34330539/1389628757","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/179393537/Logo_CP_normal.gif"
"x34330539","x1101234907848863745",2019-02-28 21:37:16,"janitor_mag","More schools are ramping up disinfection efforts as #flu activity rises.

https://t.co/wN5XQ7eFRU https://t.co/u2wWjNV63g","Twitter Web Client",97,,,,FALSE,FALSE,0,0,"flu",,"cleanlink.com/news/article/F…","https://t.co/wN5XQ7eFRU","https://www.cleanlink.com/news/article/Flu-Season-Has-Schools-Increasing-Disinfection---23573","http://pbs.twimg.com/media/D0hfTKMX0AEHi--.jpg","https://t.co/u2wWjNV63g","https://twitter.com/janitor_mag/status/1101234907848863745/photo/1","photo","http://pbs.twimg.com/media/D0hfTKMX0AEHi--.jpg","https://t.co/u2wWjNV63g","https://twitter.com/janitor_mag/status/1101234907848863745/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/janitor_mag/status/1101234907848863745","Contracting Profits","Milwaukee, WI","Contracting Profits, the leading resource for building service contractors, commercial cleaning and janitorial companies, and cleaning industry professionals","http://t.co/SMxi78V0qs",FALSE,3395,725,67,4935,333,2009-04-22 17:11:42,FALSE,"http://t.co/SMxi78V0qs","http://www.cleanlink.com/cp/","en","https://pbs.twimg.com/profile_banners/34330539/1389628757","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/179393537/Logo_CP_normal.gif"
"x16616061","x1098701148683489285",2019-02-21 21:49:01,"CDCFlu","Flu can be serious for children. Early vaccine effectiveness estimates show #flu vaccine can reduce a child's (6 months – 17 years) risk of flu illness by more than 60%.  

It’s not too late to protect your child with a flu vaccine this #fluseason.  https://t.co/KtzLhlzIQ6 https://t.co/nX0E8X24bF","Sprout Social",273,,,,FALSE,FALSE,51,56,"flu fluseason",,"cdc.gov/flu/parents/in…","https://t.co/KtzLhlzIQ6","https://www.cdc.gov/flu/parents/index.htm","http://pbs.twimg.com/media/Dz9e3waX4AAVQC1.jpg","https://t.co/nX0E8X24bF","https://twitter.com/CDCFlu/status/1098701148683489285/photo/1","photo","http://pbs.twimg.com/media/Dz9e3waX4AAVQC1.jpg","https://t.co/nX0E8X24bF","https://twitter.com/CDCFlu/status/1098701148683489285/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1098701148683489285","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1099066439959543808",2019-02-22 22:00:33,"CDCFlu","The latest #FluView shows influenza activity at the highest level it has been so far this season.  #Flu activity is expected to remain elevated for several more weeks. https://t.co/d7ZpbN4Iaw https://t.co/3LNSBOGkj5","Sprout Social",191,,,,FALSE,FALSE,49,73,"FluView Flu",,"cdc.gov/flu/weekly/ind…","https://t.co/d7ZpbN4Iaw","https://www.cdc.gov/flu/weekly/index.htm","http://pbs.twimg.com/media/D0CrGhwX0AA6qwk.jpg","https://t.co/3LNSBOGkj5","https://twitter.com/CDCFlu/status/1099066439959543808/photo/1","photo","http://pbs.twimg.com/media/D0CrGhwX0AA6qwk.jpg","https://t.co/3LNSBOGkj5","https://twitter.com/CDCFlu/status/1099066439959543808/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1099066439959543808","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1101516262591610880",2019-03-01 16:15:16,"CDCFlu","It’s #FluFactFriday! Let’s talk treatment for #flu. 
Are antivirals different from antibiotics? 💊","Twitter Web Client",97,,,,FALSE,FALSE,14,14,"FluFactFriday flu",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1101516262591610880","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1101170175632650242",2019-02-28 17:20:03,"CDCFlu","CDC estimates that there have been as many as 22,300 flu-associated deaths so far this season (between Oct. 1, 2018 – Feb. 16, 2019). 

#Flu can be a serious, life-threatening disease. Take action to protect yourself and family: https://t.co/SFkRXTqo2E https://t.co/IGpBTpgF7l","Sprout Social",252,,,,FALSE,FALSE,53,67,"Flu",,"cdc.gov/flu/consumer/p…","https://t.co/SFkRXTqo2E","https://www.cdc.gov/flu/consumer/prevention.htm","http://pbs.twimg.com/media/D0gkb_RWsAEFTQ5.jpg","https://t.co/IGpBTpgF7l","https://twitter.com/CDCFlu/status/1101170175632650242/photo/1","photo","http://pbs.twimg.com/media/D0gkb_RWsAEFTQ5.jpg","https://t.co/IGpBTpgF7l","https://twitter.com/CDCFlu/status/1101170175632650242/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1101170175632650242","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1100440430221627392",2019-02-26 17:00:18,"CDCFlu","#Parents: Do you have questions about your child and #flu? 

Our friend and #FluFighter @SeattleMamaDoc will be taking over our account tomorrow at @ 10:30 a.m. EST  to share #flufacts and answer questions! https://t.co/3S5piWw65d","Sprout Social",206,,,,FALSE,FALSE,8,8,"Parents flu FluFighter flufacts",,,,,"http://pbs.twimg.com/media/D0WMvRUX4AA7RjI.jpg","https://t.co/3S5piWw65d","https://twitter.com/CDCFlu/status/1100440430221627392/photo/1","photo","http://pbs.twimg.com/media/D0WMvRUX4AA7RjI.jpg","https://t.co/3S5piWw65d","https://twitter.com/CDCFlu/status/1100440430221627392/photo/1",,"x73310442","SeattleMamaDoc","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1100440430221627392","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1100032777402093568",2019-02-25 14:00:26,"CDCFlu","Tune in Feb. 27 @ 10:30 a.m. EST for pediatrician, mom, and CDC #FluFighter @SeattleMamaDoc’s #TwitterTakeover of our channel to discuss the impact of #flu on children. https://t.co/0Most4MgRp","Sprout Social",168,,,,FALSE,FALSE,18,11,"FluFighter TwitterTakeover flu",,,,,"http://pbs.twimg.com/media/D0QZ-uxWkAEx3U-.jpg","https://t.co/0Most4MgRp","https://twitter.com/CDCFlu/status/1100032777402093568/photo/1","photo","http://pbs.twimg.com/media/D0QZ-uxWkAEx3U-.jpg","https://t.co/0Most4MgRp","https://twitter.com/CDCFlu/status/1100032777402093568/photo/1",,"x73310442","SeattleMamaDoc","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1100032777402093568","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1100110488590008320",2019-02-25 19:09:14,"CDCFlu","Are you helping to #fightflu? Protect yourself and others with these 3 actions:

Get a #flu vaccine. ✔️ 
Practice habits like covering coughs and sneezes and washing your hands often. ✔️    
Take antivirals to treat flu, if prescribed. ✔️ 

https://t.co/JObK2EccwD https://t.co/HUbIly47Wk","Sprout Social",264,,,,FALSE,FALSE,54,61,"fightflu flu",,"cdc.gov/flu/protect/pr…","https://t.co/JObK2EccwD","https://www.cdc.gov/flu/protect/preventing.htm","http://pbs.twimg.com/ext_tw_video_thumb/1100110434642874369/pu/img/FX5vXsKtw6BoTaLx.jpg","https://t.co/HUbIly47Wk","https://twitter.com/CDCFlu/status/1100110488590008320/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1100110434642874369/pu/img/FX5vXsKtw6BoTaLx.jpg","https://t.co/HUbIly47Wk","https://twitter.com/CDCFlu/status/1100110488590008320/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1100110488590008320","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1100395163619389440",2019-02-26 14:00:26,"CDCFlu","Is #flu near you? 48 states are reporting widespread flu activity. 

View the latest report here to see the activity in your state: https://t.co/To4m34xyeh https://t.co/fPhQTHwiwA","Sprout Social",155,,,,FALSE,FALSE,15,12,"flu",,"cdc.gov/flu/weekly/","https://t.co/To4m34xyeh","https://www.cdc.gov/flu/weekly/","http://pbs.twimg.com/media/D0VjkWVWkAI1m36.jpg","https://t.co/fPhQTHwiwA","https://twitter.com/CDCFlu/status/1100395163619389440/photo/1","photo","http://pbs.twimg.com/media/D0VjkWVWkAI1m36.jpg","https://t.co/fPhQTHwiwA","https://twitter.com/CDCFlu/status/1100395163619389440/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1100395163619389440","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1098962887001935873",2019-02-22 15:09:04,"CDCFlu","What can we do to protect our youngest from #flu?

Pediatrician, mom, and CDC #FluFighter @SeattleMamaDoc will take over our channel to talk children &amp; flu. Tune in Feb. 27 @ 10:30 a.m. EST to join the conversation. https://t.co/xSSFAoiAQa","Sprout Social",219,,,,FALSE,FALSE,33,19,"flu FluFighter",,,,,"http://pbs.twimg.com/media/D0BM68-XQAArMFB.jpg","https://t.co/xSSFAoiAQa","https://twitter.com/CDCFlu/status/1098962887001935873/photo/1","photo","http://pbs.twimg.com/media/D0BM68-XQAArMFB.jpg","https://t.co/xSSFAoiAQa","https://twitter.com/CDCFlu/status/1098962887001935873/photo/1",,"x73310442","SeattleMamaDoc","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1098962887001935873","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1101603774853009408",2019-03-01 22:03:01,"CDCFlu","15 more #flu deaths in kids were reported in the latest CDC #FluView for a season total of 56, but the number of flu deaths in kids is likely higher.

Last season, while 185 deaths were reported, CDC estimates that &gt;600 children died from flu: https://t.co/FqGgjDp08Q https://t.co/AdlHm82sGl","Sprout Social",270,,,,FALSE,FALSE,3,11,"flu FluView",,"cdc.gov/flu/about/burd…","https://t.co/FqGgjDp08Q","https://www.cdc.gov/flu/about/burden/2017-2018.htm","http://pbs.twimg.com/media/D0muy0LX0AU6nwB.jpg","https://t.co/AdlHm82sGl","https://twitter.com/CDCFlu/status/1101603774853009408/photo/1","photo","http://pbs.twimg.com/media/D0muy0LX0AU6nwB.jpg","https://t.co/AdlHm82sGl","https://twitter.com/CDCFlu/status/1101603774853009408/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1101603774853009408","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1101219493144117248",2019-02-28 20:36:01,"CDCFlu","Q: Does everyone who is sick with #flu need antivirals?

A: Most healthy people recover from flu without treatment. But people who are very sick with flu and people who are at high risk of flu complications who get sick with flu should be treated early.

https://t.co/eCUUhfHuME https://t.co/VSdgAAjokD","Sprout Social",278,,,,FALSE,FALSE,19,8,"flu",,"cdc.gov/flu/antivirals…","https://t.co/eCUUhfHuME","https://www.cdc.gov/flu/antivirals/whatyoushould.htm","http://pbs.twimg.com/media/D0hRSs7XQAABVY2.jpg","https://t.co/VSdgAAjokD","https://twitter.com/CDCFlu/status/1101219493144117248/photo/1","photo","http://pbs.twimg.com/media/D0hRSs7XQAABVY2.jpg","https://t.co/VSdgAAjokD","https://twitter.com/CDCFlu/status/1101219493144117248/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1101219493144117248","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1100850058478661632",2019-02-27 20:08:01,"CDCFlu","CDC estimates up to 90% of seasonal flu-related deaths occur in people 65+. A recent CDC co-authored meta-analysis found high-dose and adjuvanted #flu vaccines, compared to standard vaccines, consistently produce a better immune response in this age group: https://t.co/994GBzAgeI","Sprout Social",280,,,,FALSE,FALSE,35,24,"flu",,"bit.ly/2twRxJU","https://t.co/994GBzAgeI","https://bit.ly/2twRxJU",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1100850058478661632","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1098689826499506176",2019-02-21 21:04:01,"CDCFlu","What can we do to protect our youngest from #flu?

Pediatrician, mom, and CDC #FluFighter @SeattleMamaDoc will take over our channel to talk children &amp; flu. Tune in Feb. 27 @ 10:30 a.m. EST to join the conversation. https://t.co/joJ7kb69bX","Sprout Social",219,,,,FALSE,FALSE,14,8,"flu FluFighter",,,,,"http://pbs.twimg.com/media/Dz9UknUXQAAGV_W.jpg","https://t.co/joJ7kb69bX","https://twitter.com/CDCFlu/status/1098689826499506176/photo/1","photo","http://pbs.twimg.com/media/Dz9UknUXQAAGV_W.jpg","https://t.co/joJ7kb69bX","https://twitter.com/CDCFlu/status/1098689826499506176/photo/1",,"x73310442","SeattleMamaDoc","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1098689826499506176","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x16616061","x1101582896635301888",2019-03-01 20:40:03,"CDCFlu","Correct answer: Yes! Antivirals and antibiotics are different. Antibiotics fight against bacterial infections, while antivirals fight against viruses, like flu!

While approved to treat #flu, antivirals are not a substitute for a #fluvaccine!

https://t.co/eCUUhfHuME https://t.co/eVpoUdFdCM","Twitter Web Client",267,"x1101516262591610880","x16616061","CDCFlu",FALSE,FALSE,5,5,"flu fluvaccine",,"cdc.gov/flu/antivirals…","https://t.co/eCUUhfHuME","https://www.cdc.gov/flu/antivirals/whatyoushould.htm","http://pbs.twimg.com/media/D0mbvPqWsAAB4Cx.jpg","https://t.co/eVpoUdFdCM","https://twitter.com/CDCFlu/status/1101582896635301888/photo/1","photo","http://pbs.twimg.com/media/D0mbvPqWsAAB4Cx.jpg","https://t.co/eVpoUdFdCM","https://twitter.com/CDCFlu/status/1101582896635301888/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CDCFlu/status/1101582896635301888","CDC Flu","Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.","http://t.co/lUxZW5JZh3",FALSE,856757,147,4566,5710,812,2008-10-06 16:50:46,TRUE,"http://t.co/lUxZW5JZh3","http://www.cdc.gov/flu","en","https://pbs.twimg.com/profile_banners/16616061/1538052882","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/3462120706/20423349f3c54e6b6759eac28ca3219a_normal.jpeg"
"x411395957","x1101602958737854469",2019-03-01 21:59:46,"Lo_Zanzi","Conventional #DendriticCells differentiate from pre-DC into a single subtype once in #tissues, ie #lung. Upon #flu #virus #infection a rapid pre-DC influx from the BM dilutes tissue-resident DCs. Caetano Reis e Sousa @TheCrick #influenza @SciImmunology https://t.co/Ma0cHtnEaK","Twitter for iPhone",276,,,,FALSE,FALSE,13,4,"DendriticCells tissues lung flu virus infection influenza",,"doi.org/10.1126/sciimm…","https://t.co/Ma0cHtnEaK","http://doi.org/10.1126/sciimmunol.aaw1941",,,,,,,,,"x74724779 x4002598402","TheCrick SciImmunology","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Lo_Zanzi/status/1101602958737854469","Ivan Zanoni","Boston, MA","Ivan Zanoni is Assistant Professor at Harvard Medical School, in love with a red-haired beautiful woman, his kids... and science.",,FALSE,302,97,2,752,1194,2011-11-13 10:51:58,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/994337910802583553/aCyWKHO0_normal.jpg"
